amount,channel,hour,is_new_device,device_trust_score,days_since_last_tx,tx_velocity_1h,merchant_risk_score,customer_age,has_chargeback_history,country_risk_score,target
148.89,CARD,4,1,0.686,1.76,0,0.238,35,0,0.92,0
344.44,PIX,17,0,0.345,2.28,3,0.536,48,0,0.933,0
107.73,CARD,13,0,0.803,17.88,1,0.239,32,1,0.056,0
255.96,CARD,9,0,0.711,0.3,1,0.372,27,1,0.175,0
26.2,PIX,17,1,0.685,10.29,3,0.753,36,1,0.286,1
28.43,PIX,13,0,0.378,7.13,3,0.84,45,1,0.9,0
15.56,CARD,9,1,0.385,0.08,1,0.79,49,0,0.684,0
246.51,PIX,5,1,0.464,2.06,1,0.453,31,0,0.266,0
222.81,PIX,17,0,0.253,0.64,3,0.303,36,0,0.463,0
272.37,CARD,13,0,0.244,3.94,3,0.515,42,0,0.038,0
66.05,CARD,21,1,0.354,2.82,1,0.689,39,1,0.295,0
73.17,CARD,10,0,0.387,3.5,0,0.592,31,0,0.655,0
108.97,PIX,6,0,0.257,1.7,2,0.684,34,1,0.55,0
445.56,PIX,1,1,0.668,0.14,4,0.573,28,0,0.455,0
558.05,PIX,6,0,0.317,3.83,1,0.72,28,0,0.255,0
248.25,PIX,17,0,0.271,0.68,3,0.565,34,0,0.725,0
163.68,CARD,6,0,0.619,9.41,0,0.416,41,0,0.419,0
404.17,PIX,13,1,0.644,1.84,1,0.518,40,1,0.587,1
96.52,PIX,5,0,0.109,2.69,0,0.459,29,0,0.311,0
85.47,CARD,22,1,0.547,3.1,2,0.533,27,1,0.326,0
108.19,PIX,21,1,0.174,0.62,1,0.469,30,1,0.348,1
50.36,PIX,19,0,0.374,3.74,1,0.737,18,0,0.117,0
103.8,PIX,17,0,0.182,1.95,1,0.55,45,0,0.581,0
44.45,PIX,13,0,0.696,0.04,2,0.286,30,1,0.467,0
305.67,PIX,0,0,0.296,6.1,1,0.832,50,1,0.722,0
198.21,CARD,1,0,0.691,2.81,5,0.554,43,0,0.21,0
439.93,CARD,10,0,0.629,0.36,1,0.535,48,1,0.344,0
28.04,CARD,18,1,0.144,9.03,0,0.724,52,0,0.502,0
672.85,CARD,3,0,0.612,3.58,5,0.859,24,1,0.212,1
29.51,PIX,13,0,0.139,0.07,2,0.242,18,1,0.27,0
41.33,CARD,22,0,0.596,16.82,3,0.314,39,1,0.587,0
69.5,PIX,20,1,0.54,0.22,3,0.426,33,1,0.426,1
394.24,PIX,13,1,0.169,2.02,0,0.668,34,1,0.75,0
148.86,PIX,13,1,0.145,0.8,1,0.487,37,1,0.053,0
97.57,PIX,1,0,0.531,0.45,1,0.731,26,1,0.209,0
59.54,PIX,0,1,0.131,1.79,1,0.596,26,0,0.391,0
35.22,PIX,7,0,0.393,2.41,4,0.284,27,0,0.42,0
336.76,PIX,19,1,0.222,3.99,1,0.481,39,1,0.051,0
249.33,PIX,0,1,0.615,2.07,1,0.469,42,0,0.483,0
410.43,PIX,19,0,0.066,1.95,2,0.686,26,1,0.191,0
173.67,CARD,6,0,0.133,4.26,3,0.784,37,1,0.332,0
11.27,PIX,2,1,0.252,1.57,1,0.598,36,1,0.619,0
39.64,CARD,2,1,0.521,3.19,2,0.279,32,0,0.091,0
184.64,PIX,16,1,0.39,5.95,1,0.227,39,0,0.096,0
87.12,PIX,1,0,0.559,0.79,2,0.558,29,0,0.637,0
73.48,CARD,12,1,0.86,3.86,2,0.48,47,0,0.069,0
45.02,CARD,22,0,0.378,1.67,0,0.931,35,1,0.405,0
285.1,PIX,14,1,0.32,0.22,1,0.454,54,0,0.724,0
183.2,PIX,8,0,0.77,6.37,1,0.644,36,0,0.594,0
190.77,CARD,21,0,0.671,0.83,0,0.474,34,0,0.385,0
68.7,PIX,1,1,0.121,0.23,1,0.631,35,1,0.443,0
142.4,PIX,5,1,0.572,0.12,0,0.757,32,1,0.647,0
36.45,PIX,4,1,0.524,0.13,4,0.272,27,0,0.146,1
108.11,CARD,0,1,0.544,2.15,1,0.341,18,0,0.233,0
12.49,PIX,22,1,0.055,1.94,1,0.589,24,0,0.654,0
29.63,CARD,5,1,0.516,2.7,4,0.727,43,1,0.068,0
90.91,CARD,1,1,0.605,1.78,0,0.775,52,0,0.329,0
1030.3,CARD,21,1,0.346,4.34,2,0.487,44,0,0.518,1
24.03,PIX,23,1,0.14,7.0,1,0.721,36,1,0.258,0
39.68,CARD,5,1,0.192,1.76,1,0.259,26,1,0.815,0
147.69,PIX,9,1,0.128,0.88,4,0.598,33,0,0.082,0
597.34,PIX,16,1,0.632,3.99,1,0.543,50,0,0.451,0
145.76,PIX,10,1,0.146,0.32,3,0.398,29,1,0.234,0
228.59,CARD,18,0,0.573,5.56,2,0.402,30,1,0.298,0
89.67,CARD,5,1,0.442,0.15,2,0.153,53,1,0.243,1
76.74,CARD,19,0,0.269,0.29,3,0.579,21,1,0.361,0
130.84,PIX,13,0,0.444,2.57,1,0.779,37,1,0.214,0
67.19,CARD,0,0,0.104,0.98,3,0.205,53,1,0.352,0
233.19,CARD,14,0,0.083,2.32,0,0.39,26,1,0.093,0
28.63,CARD,0,0,0.279,6.69,2,0.9,32,0,0.402,0
270.69,CARD,20,0,0.419,0.65,1,0.428,35,1,0.519,0
125.89,PIX,23,1,0.504,2.33,1,0.297,40,1,0.482,0
100.16,CARD,3,1,0.3,0.07,1,0.403,38,1,0.335,0
27.7,CARD,12,0,0.358,0.42,4,0.343,39,0,0.324,0
50.31,CARD,8,0,0.062,6.92,1,0.365,34,0,0.135,0
357.38,PIX,1,1,0.405,11.0,0,0.42,45,1,0.093,0
100.71,PIX,16,1,0.223,0.03,3,0.922,55,1,0.31,1
156.11,PIX,0,1,0.839,0.04,2,0.38,45,1,0.595,1
55.06,PIX,0,1,0.327,0.93,3,0.361,25,0,0.555,0
118.37,PIX,19,1,0.749,5.75,2,0.531,39,1,0.513,0
35.34,CARD,6,1,0.28,10.05,2,0.739,53,1,0.491,0
132.94,PIX,21,0,0.499,1.54,1,0.701,28,1,0.504,0
169.62,PIX,14,1,0.133,10.3,1,0.959,36,1,0.279,0
162.16,PIX,12,1,0.212,2.03,1,0.324,18,1,0.138,0
53.88,PIX,9,0,0.407,4.51,0,0.591,37,1,0.233,0
89.31,PIX,8,1,0.686,2.31,1,0.597,37,0,0.197,0
197.05,CARD,5,1,0.25,1.84,0,0.092,31,0,0.14,0
100.45,CARD,16,1,0.327,2.57,1,0.501,32,0,0.39,0
93.82,PIX,14,1,0.386,1.18,2,0.38,35,1,0.527,0
673.93,PIX,0,0,0.517,4.26,0,0.659,42,0,0.095,0
51.63,CARD,7,0,0.398,0.77,2,0.36,25,0,0.645,0
321.3,PIX,21,1,0.195,1.48,1,0.845,37,1,0.868,0
42.98,CARD,11,1,0.713,1.11,1,0.547,48,0,0.489,0
219.05,CARD,6,0,0.022,0.27,2,0.278,28,1,0.336,0
229.83,CARD,5,0,0.862,2.81,0,0.65,41,1,0.144,0
76.76,PIX,4,0,0.436,3.58,2,0.755,35,0,0.355,0
40.62,CARD,20,1,0.825,3.29,2,0.401,42,0,0.478,0
20.63,CARD,7,0,0.461,0.17,3,0.35,24,1,0.501,0
69.85,PIX,7,1,0.732,0.6,1,0.175,32,1,0.123,0
195.12,PIX,1,1,0.862,3.85,0,0.503,39,0,0.086,0
46.07,PIX,21,1,0.434,0.74,1,0.434,19,1,0.299,0
132.59,PIX,9,0,0.561,0.38,2,0.561,34,0,0.414,0
32.18,CARD,16,0,0.613,1.25,3,0.383,55,0,0.371,0
98.45,PIX,17,0,0.324,0.79,1,0.538,18,1,0.219,1
43.28,PIX,8,1,0.577,0.43,1,0.712,25,1,0.483,0
113.27,PIX,11,1,0.416,0.06,4,0.795,35,0,0.422,0
77.4,CARD,2,0,0.812,8.89,2,0.284,31,1,0.348,0
41.62,CARD,16,0,0.478,7.53,2,0.52,64,0,0.346,0
67.16,CARD,16,0,0.268,1.66,0,0.605,48,1,0.552,0
52.42,CARD,5,0,0.456,0.41,0,0.551,22,1,0.321,0
37.24,PIX,4,1,0.801,3.0,2,0.369,21,1,0.608,1
321.97,CARD,9,1,0.192,3.01,0,0.49,35,0,0.202,0
87.87,PIX,16,0,0.357,11.67,1,0.423,37,0,0.404,0
16.74,PIX,12,1,0.058,1.44,1,0.296,50,0,0.225,0
69.34,CARD,1,0,0.283,0.22,1,0.143,23,0,0.164,0
276.78,CARD,13,1,0.05,3.17,2,0.183,44,1,0.28,0
61.24,CARD,16,0,0.175,5.62,1,0.534,40,1,0.196,0
467.77,CARD,4,1,0.659,6.3,1,0.274,41,0,0.246,0
56.2,PIX,10,1,0.357,2.32,0,0.427,23,0,0.473,0
191.15,PIX,19,0,0.299,6.59,1,0.047,38,1,0.32,0
308.89,PIX,7,1,0.209,1.66,2,0.74,26,0,0.571,0
182.21,CARD,2,0,0.296,2.81,0,0.395,65,1,0.237,0
35.27,CARD,22,1,0.36,0.64,1,0.672,36,1,0.442,0
52.03,CARD,2,0,0.697,4.3,1,0.554,39,0,0.335,0
348.3,PIX,1,0,0.677,5.45,2,0.225,31,1,0.326,0
58.9,PIX,5,1,0.622,0.17,2,0.586,33,1,0.361,0
292.4,PIX,18,1,0.267,1.5,0,0.515,35,0,0.743,0
82.5,CARD,15,0,0.46,3.43,2,0.213,40,0,0.59,0
138.01,CARD,5,1,0.388,1.73,0,0.213,45,1,0.831,0
34.9,PIX,1,0,0.275,0.33,1,0.7,49,0,0.84,0
70.29,CARD,22,1,0.385,1.99,0,0.883,36,0,0.507,0
55.27,CARD,0,1,0.442,5.06,2,0.434,32,0,0.828,1
148.86,PIX,22,1,0.147,1.48,2,0.91,38,1,0.292,1
132.14,PIX,11,1,0.552,6.69,2,0.382,42,1,0.396,0
184.27,PIX,4,0,0.415,0.44,2,0.243,31,1,0.632,0
78.14,CARD,8,0,0.428,4.63,1,0.261,21,0,0.183,0
52.6,PIX,7,1,0.596,0.19,0,0.21,30,1,0.56,0
143.23,PIX,3,1,0.595,0.82,1,0.819,50,1,0.715,0
48.1,PIX,10,0,0.537,0.07,1,0.489,36,1,0.558,0
320.72,CARD,15,1,0.469,3.79,2,0.705,35,1,0.428,0
109.61,PIX,11,1,0.908,8.15,3,0.581,30,0,0.197,0
90.6,CARD,15,1,0.456,2.5,0,0.489,41,1,0.887,0
184.19,PIX,23,1,0.64,0.04,1,0.185,25,1,0.849,0
113.44,CARD,2,0,0.535,4.05,0,0.528,26,1,0.494,0
27.32,CARD,17,1,0.722,1.32,5,0.197,34,1,0.416,0
46.75,PIX,5,0,0.044,2.55,2,0.094,35,0,0.468,1
314.8,CARD,0,0,0.26,9.41,0,0.855,35,1,0.155,0
131.04,CARD,8,0,0.033,8.11,1,0.55,48,0,0.255,0
26.75,PIX,9,0,0.541,0.38,2,0.662,34,1,0.939,1
166.82,CARD,23,0,0.405,1.84,1,0.512,30,0,0.331,0
73.45,CARD,8,0,0.058,2.86,1,0.423,31,0,0.57,0
55.31,CARD,18,0,0.672,1.28,0,0.752,55,0,0.249,0
43.36,CARD,22,0,0.427,6.0,2,0.357,41,1,0.245,0
298.85,CARD,8,0,0.337,3.32,1,0.411,29,1,0.364,0
20.72,PIX,4,1,0.454,2.03,0,0.71,46,0,0.72,0
57.18,PIX,23,0,0.346,1.55,2,0.656,38,1,0.941,0
135.38,PIX,10,1,0.1,2.32,1,0.738,45,1,0.552,1
502.97,CARD,10,0,0.857,1.43,1,0.743,48,0,0.266,0
200.03,PIX,17,0,0.758,4.85,2,0.375,29,1,0.29,0
56.75,PIX,9,0,0.029,1.93,3,0.506,18,1,0.253,0
481.27,CARD,12,0,0.247,0.84,3,0.277,18,0,0.348,0
35.89,PIX,22,0,0.744,2.13,0,0.114,34,0,0.224,0
154.29,PIX,1,1,0.336,2.67,2,0.677,36,1,0.345,1
188.48,CARD,17,0,0.688,11.01,2,0.75,38,0,0.302,0
54.98,CARD,9,1,0.779,2.35,2,0.906,45,1,0.249,0
227.66,CARD,13,0,0.586,6.88,3,0.819,57,0,0.367,0
76.52,PIX,21,1,0.34,6.54,3,0.711,42,1,0.5,0
227.15,CARD,14,0,0.33,2.01,1,0.524,21,1,0.393,0
23.2,CARD,10,1,0.869,3.52,1,0.714,45,0,0.195,0
164.26,PIX,23,1,0.42,1.72,2,0.197,37,0,0.331,0
83.86,PIX,14,0,0.806,0.82,3,0.169,47,0,0.167,0
341.97,PIX,3,0,0.541,7.6,1,0.702,50,0,0.319,0
116.79,CARD,2,1,0.76,3.88,0,0.102,31,0,0.486,0
374.02,PIX,8,1,0.352,0.68,1,0.162,29,0,0.26,0
191.88,PIX,17,0,0.33,0.69,2,0.202,46,0,0.557,0
108.34,PIX,10,0,0.071,0.1,0,0.494,42,1,0.169,0
246.88,CARD,4,0,0.255,2.02,1,0.238,30,1,0.348,0
248.3,PIX,23,0,0.044,3.45,1,0.06,34,1,0.322,0
185.81,PIX,4,0,0.127,1.41,1,0.643,28,0,0.517,0
15.44,CARD,2,0,0.389,4.88,0,0.783,45,0,0.489,0
50.18,PIX,9,0,0.077,0.24,1,0.586,34,1,0.394,0
422.29,CARD,2,0,0.376,2.63,4,0.584,51,0,0.188,0
39.24,PIX,14,0,0.215,4.3,0,0.396,47,1,0.309,0
268.87,PIX,10,1,0.628,1.88,1,0.633,43,1,0.112,0
229.48,PIX,22,0,0.137,0.42,3,0.33,18,0,0.422,0
63.23,PIX,4,1,0.457,6.9,1,0.777,36,1,0.521,0
20.17,PIX,6,0,0.499,0.95,1,0.52,23,0,0.34,1
72.82,CARD,16,1,0.433,5.29,1,0.295,46,1,0.372,0
788.56,PIX,16,1,0.706,2.78,3,0.125,43,0,0.197,0
55.87,PIX,8,0,0.457,0.95,3,0.848,20,1,0.325,0
59.45,CARD,22,1,0.646,1.89,0,0.301,40,1,0.184,0
49.51,CARD,20,1,0.417,7.95,1,0.618,36,1,0.219,0
362.6,PIX,14,0,0.287,4.05,2,0.398,38,1,0.214,0
97.65,PIX,17,1,0.529,9.56,0,0.68,49,1,0.373,0
69.18,PIX,12,1,0.366,7.86,1,0.414,29,1,0.647,0
433.6,CARD,11,0,0.225,2.53,0,0.303,42,1,0.608,0
204.7,CARD,13,0,0.657,1.19,0,0.235,36,0,0.292,0
53.12,PIX,20,0,0.372,0.02,2,0.194,33,1,0.347,1
40.4,PIX,0,0,0.203,0.53,5,0.425,25,0,0.085,1
344.59,PIX,2,0,0.573,0.51,1,0.383,31,0,0.675,0
123.36,CARD,11,0,0.652,2.52,1,0.486,42,0,0.224,0
30.14,PIX,13,0,0.51,3.23,2,0.74,43,0,0.517,0
24.41,PIX,4,0,0.54,0.58,1,0.607,31,0,0.497,0
44.5,PIX,14,1,0.356,3.22,1,0.647,63,0,0.465,0
39.82,CARD,0,0,0.735,12.88,2,0.212,50,1,0.656,0
19.27,CARD,5,0,0.361,0.34,1,0.415,24,1,0.578,0
45.17,PIX,11,0,0.356,2.05,2,0.485,39,1,0.667,0
53.13,CARD,1,1,0.323,2.62,3,0.536,20,0,0.321,0
80.12,PIX,15,0,0.185,0.74,1,0.75,41,1,0.555,1
557.59,CARD,12,0,0.233,0.26,2,0.716,47,1,0.49,0
95.57,CARD,13,0,0.503,7.65,2,0.902,31,1,0.08,0
104.5,CARD,12,0,0.451,6.54,2,0.256,37,0,0.206,0
192.16,PIX,16,0,0.253,19.02,4,0.621,35,0,0.187,0
98.14,PIX,15,0,0.629,2.99,0,0.657,34,0,0.555,0
174.19,CARD,15,0,0.167,0.61,3,0.564,27,0,0.175,0
156.42,CARD,5,1,0.447,1.52,2,0.325,35,0,0.531,0
135.68,PIX,16,0,0.355,0.99,2,0.896,48,0,0.794,0
1465.31,CARD,4,0,0.3,0.1,1,0.539,41,0,0.717,1
275.89,PIX,0,1,0.673,0.35,7,0.339,42,0,0.142,0
45.9,PIX,23,0,0.447,1.9,2,0.931,31,0,0.772,0
169.56,CARD,4,1,0.517,1.61,1,0.672,48,1,0.365,0
59.59,PIX,2,0,0.667,0.65,0,0.525,41,1,0.027,0
181.57,PIX,7,1,0.893,0.29,2,0.435,36,0,0.151,0
35.25,PIX,23,0,0.127,0.91,0,0.958,46,0,0.175,0
44.84,CARD,20,0,0.057,2.53,2,0.634,30,0,0.381,0
165.59,PIX,17,0,0.51,3.7,2,0.678,44,1,0.688,0
298.24,PIX,4,0,0.172,1.42,0,0.901,33,1,0.062,0
191.02,PIX,15,1,0.512,1.57,3,0.034,28,0,0.657,1
262.09,PIX,19,1,0.386,0.48,2,0.694,40,0,0.553,0
170.11,PIX,8,0,0.299,2.18,0,0.466,62,1,0.201,0
141.92,PIX,6,1,0.34,0.27,0,0.693,25,0,0.114,0
77.22,PIX,20,0,0.235,4.38,1,0.694,39,1,0.752,1
252.57,CARD,3,1,0.797,0.1,2,0.327,44,1,0.682,0
305.63,PIX,21,0,0.299,2.79,1,0.193,26,0,0.131,0
114.8,PIX,11,1,0.148,6.68,7,0.116,33,0,0.113,0
109.37,CARD,17,0,0.485,4.87,2,0.958,38,1,0.477,0
508.91,PIX,8,1,0.045,3.93,1,0.408,35,0,0.414,0
119.3,PIX,17,0,0.432,3.05,3,0.735,38,1,0.689,1
130.08,CARD,22,0,0.15,3.27,1,0.099,56,0,0.09,0
187.88,CARD,11,1,0.625,5.3,3,0.685,39,1,0.443,0
111.27,CARD,5,0,0.348,5.65,1,0.78,47,0,0.635,0
58.07,PIX,1,1,0.141,6.7,0,0.759,21,1,0.189,0
170.74,CARD,22,0,0.536,13.87,3,0.739,35,0,0.044,0
117.35,PIX,23,1,0.559,2.43,1,0.349,39,1,0.562,0
637.8,PIX,15,0,0.424,3.64,1,0.781,44,0,0.443,1
247.05,CARD,0,0,0.501,5.25,2,0.662,19,1,0.295,0
71.1,PIX,21,0,0.314,0.51,1,0.754,36,1,0.565,1
234.2,CARD,11,1,0.79,1.18,0,0.503,18,0,0.277,0
160.31,PIX,5,0,0.931,0.48,0,0.651,27,0,0.59,0
394.84,PIX,8,1,0.62,0.76,2,0.381,44,0,0.137,0
75.79,CARD,22,1,0.393,6.38,0,0.168,40,0,0.834,0
144.0,PIX,18,0,0.105,3.4,1,0.103,52,1,0.918,0
111.14,CARD,14,1,0.01,0.36,2,0.373,42,1,0.712,1
128.08,PIX,17,1,0.056,0.9,1,0.736,23,0,0.766,0
54.78,PIX,20,0,0.458,3.39,1,0.449,28,1,0.315,0
204.04,CARD,15,0,0.52,1.18,0,0.671,39,1,0.497,0
177.0,PIX,7,0,0.326,3.15,2,0.627,31,0,0.619,0
386.33,CARD,1,1,0.675,1.96,2,0.055,44,1,0.539,0
120.42,PIX,2,0,0.16,1.52,0,0.335,36,0,0.385,0
83.88,PIX,5,0,0.247,1.43,3,0.211,55,0,0.152,0
247.24,PIX,18,0,0.463,7.86,0,0.397,18,0,0.292,0
59.45,CARD,2,1,0.256,0.23,2,0.426,52,1,0.298,1
322.62,PIX,3,1,0.551,0.33,2,0.097,22,0,0.402,0
322.0,PIX,23,1,0.237,0.71,1,0.504,30,0,0.397,0
376.74,CARD,9,1,0.347,0.03,0,0.312,33,0,0.405,0
170.54,PIX,3,0,0.302,12.43,1,0.245,18,0,0.694,0
78.43,CARD,20,0,0.162,1.82,3,0.227,44,0,0.331,0
134.06,PIX,23,1,0.271,5.14,3,0.581,39,0,0.557,1
171.07,PIX,12,1,0.44,1.18,2,0.794,32,0,0.285,0
73.4,PIX,2,0,0.338,7.44,3,0.691,51,0,0.178,0
403.35,PIX,15,1,0.235,1.31,1,0.671,22,0,0.131,0
204.81,CARD,20,1,0.476,0.99,3,0.443,34,1,0.221,0
54.43,PIX,23,1,0.411,6.87,1,0.535,49,0,0.169,0
661.55,PIX,13,0,0.473,2.13,2,0.438,35,0,0.539,0
132.64,CARD,22,0,0.39,3.16,2,0.788,33,0,0.769,0
45.39,CARD,19,0,0.475,2.57,0,0.526,41,0,0.29,0
57.56,PIX,3,0,0.421,4.11,1,0.512,31,1,0.68,0
463.59,PIX,15,0,0.283,4.12,0,0.707,59,0,0.44,0
627.97,PIX,15,0,0.623,7.02,2,0.437,34,0,0.613,1
301.43,CARD,18,1,0.462,4.41,3,0.271,27,1,0.434,0
398.37,CARD,12,0,0.277,3.03,1,0.379,41,1,0.368,0
363.2,CARD,17,1,0.873,2.52,4,0.918,44,1,0.104,0
200.58,PIX,14,0,0.255,4.12,2,0.444,34,1,0.601,0
163.39,PIX,6,0,0.813,8.47,3,0.523,44,0,0.179,0
197.53,PIX,11,0,0.219,0.37,3,0.168,33,0,0.042,1
235.67,PIX,22,0,0.35,2.0,2,0.366,33,0,0.345,0
62.34,PIX,20,0,0.316,2.82,4,0.399,56,1,0.212,1
234.81,PIX,15,0,0.231,2.56,1,0.226,33,0,0.041,0
451.58,PIX,7,0,0.44,2.71,0,0.386,32,0,0.458,0
100.91,PIX,4,1,0.321,4.44,0,0.177,55,1,0.332,0
91.66,PIX,6,0,0.344,7.03,2,0.561,49,1,0.658,0
186.59,PIX,7,0,0.412,5.7,2,0.657,33,0,0.475,0
67.72,CARD,23,1,0.945,2.86,0,0.729,49,0,0.033,0
37.15,CARD,12,0,0.094,5.97,1,0.281,40,1,0.613,0
341.36,PIX,9,1,0.179,0.94,2,0.682,36,0,0.021,0
80.98,CARD,21,1,0.182,3.01,1,0.774,35,1,0.207,0
123.54,PIX,8,0,0.511,0.92,2,0.44,35,0,0.644,0
70.17,PIX,19,1,0.359,0.68,1,0.411,52,0,0.343,1
383.4,CARD,15,1,0.498,1.09,2,0.591,40,0,0.488,0
261.87,PIX,7,1,0.17,0.7,0,0.7,24,1,0.49,0
97.84,CARD,23,0,0.368,4.67,2,0.261,23,0,0.534,0
42.02,PIX,16,0,0.569,10.74,2,0.399,23,1,0.119,0
88.92,PIX,23,0,0.204,1.38,1,0.762,44,1,0.732,0
202.99,PIX,0,1,0.787,1.65,1,0.579,41,0,0.168,0
143.99,PIX,6,1,0.181,1.66,2,0.512,42,1,0.575,0
134.05,PIX,7,0,0.597,0.53,0,0.146,28,1,0.564,0
147.01,PIX,16,0,0.267,0.01,1,0.735,29,1,0.102,0
240.55,PIX,20,0,0.606,5.52,1,0.113,40,1,0.172,0
117.02,PIX,2,1,0.243,1.33,0,0.442,58,1,0.598,0
182.18,PIX,3,1,0.397,0.84,0,0.812,25,0,0.245,0
49.99,PIX,16,0,0.474,0.48,4,0.688,40,0,0.399,0
1210.11,PIX,8,0,0.236,12.77,0,0.376,24,0,0.323,0
94.12,PIX,16,1,0.143,0.22,1,0.312,20,0,0.216,0
145.95,CARD,0,0,0.179,0.12,2,0.585,44,0,0.397,0
202.31,CARD,12,1,0.046,0.53,0,0.849,44,0,0.353,0
83.96,PIX,0,1,0.293,0.63,1,0.632,18,1,0.482,0
122.37,PIX,22,1,0.442,0.79,2,0.344,43,1,0.246,0
121.04,CARD,3,1,0.274,1.21,1,0.709,35,1,0.368,0
53.38,CARD,4,0,0.402,1.97,3,0.409,40,1,0.322,0
180.32,CARD,2,1,0.708,8.76,0,0.345,47,1,0.315,0
27.54,CARD,5,0,0.085,9.61,4,0.243,35,1,0.413,0
588.42,CARD,11,0,0.529,18.75,1,0.552,37,1,0.837,0
248.06,PIX,14,0,0.243,0.81,4,0.443,49,0,0.368,1
215.99,PIX,21,1,0.185,1.0,3,0.433,18,1,0.516,0
25.46,CARD,21,1,0.367,0.65,3,0.897,19,0,0.523,1
59.54,PIX,2,1,0.617,0.66,2,0.405,29,1,0.549,0
424.29,CARD,10,0,0.452,0.65,4,0.619,32,0,0.804,0
5095.52,CARD,20,1,0.114,1.21,3,0.365,48,1,0.488,1
356.1,PIX,3,0,0.386,3.63,1,0.864,22,1,0.524,1
308.97,PIX,16,0,0.367,3.67,0,0.276,28,0,0.42,0
194.9,CARD,10,1,0.514,2.42,0,0.593,33,1,0.669,0
56.67,CARD,4,1,0.607,0.16,1,0.364,26,1,0.098,0
297.57,CARD,1,1,0.259,1.06,1,0.546,46,1,0.07,0
45.1,CARD,6,1,0.47,3.3,3,0.525,19,0,0.347,0
40.87,CARD,0,1,0.318,7.98,1,0.278,22,0,0.406,0
38.62,PIX,4,0,0.316,0.19,1,0.419,32,0,0.133,0
292.41,PIX,13,0,0.2,0.12,0,0.605,29,1,0.003,0
115.39,PIX,18,1,0.48,4.39,0,0.187,32,0,0.071,0
133.06,PIX,12,1,0.183,8.66,0,0.758,38,1,0.185,0
119.84,CARD,17,1,0.188,1.62,1,0.57,40,0,0.693,0
44.12,PIX,1,0,0.673,11.55,1,0.277,41,1,0.083,0
66.44,CARD,7,1,0.509,4.89,0,0.951,29,0,0.2,0
69.52,PIX,15,0,0.435,1.46,2,0.688,42,1,0.362,0
34.3,CARD,1,0,0.4,9.87,0,0.842,34,0,0.276,0
77.19,PIX,14,1,0.542,0.38,0,0.44,52,1,0.434,0
45.92,PIX,4,0,0.506,0.51,3,0.574,44,1,0.245,1
204.37,PIX,10,1,0.294,1.11,2,0.164,43,1,0.365,0
220.27,PIX,15,1,0.464,1.08,0,0.488,44,0,0.278,0
37.93,PIX,23,0,0.497,6.92,1,0.267,30,0,0.02,0
93.04,CARD,2,0,0.392,4.42,0,0.702,28,0,0.308,0
645.78,PIX,13,0,0.151,6.39,2,0.434,35,0,0.254,1
50.27,CARD,12,0,0.465,0.81,2,0.554,50,0,0.498,0
178.39,CARD,1,1,0.619,0.39,2,0.595,26,0,0.087,0
133.62,PIX,14,0,0.31,3.59,3,0.493,46,0,0.416,0
324.93,PIX,1,0,0.822,0.55,1,0.339,32,1,0.333,0
158.53,PIX,16,0,0.13,0.58,7,0.802,36,1,0.466,1
82.42,PIX,4,0,0.439,0.42,1,0.984,37,0,0.306,0
129.04,PIX,3,1,0.258,2.85,2,0.35,21,0,0.382,0
130.74,CARD,1,0,0.471,3.62,0,0.797,26,1,0.538,0
111.89,CARD,11,1,0.24,2.23,1,0.607,44,0,0.895,0
37.07,PIX,5,0,0.468,0.1,1,0.364,41,1,0.772,0
371.96,CARD,11,0,0.621,1.9,2,0.046,32,0,0.257,0
317.28,CARD,21,0,0.268,1.92,1,0.154,34,1,0.903,0
47.48,PIX,20,0,0.513,1.99,3,0.711,44,1,0.435,0
92.7,CARD,18,1,0.117,0.14,1,0.153,53,0,0.68,0
99.23,CARD,11,0,0.314,1.52,0,0.442,46,0,0.389,0
42.91,CARD,2,0,0.162,2.89,4,0.852,36,0,0.402,1
22.64,CARD,9,1,0.524,0.76,5,0.76,51,1,0.375,1
66.45,PIX,0,1,0.234,9.46,0,0.498,44,1,0.852,0
88.17,PIX,2,0,0.699,4.18,2,0.7,33,1,0.358,0
33.21,CARD,7,0,0.247,5.64,1,0.385,25,1,0.483,0
142.49,PIX,16,1,0.428,8.25,0,0.758,18,1,0.581,0
346.05,PIX,18,0,0.28,0.74,2,0.908,37,1,0.071,0
259.28,PIX,14,1,0.491,1.2,0,0.84,26,1,0.33,1
108.42,PIX,6,1,0.285,0.07,3,0.296,32,0,0.827,0
23.19,PIX,17,0,0.49,4.19,0,0.312,24,1,0.076,0
231.4,CARD,23,1,0.072,6.48,1,0.473,29,0,0.67,0
138.62,PIX,15,0,0.189,1.31,1,0.15,48,0,0.551,0
178.02,PIX,18,1,0.648,1.98,1,0.274,43,0,0.485,1
694.01,PIX,21,1,0.535,0.59,2,0.792,60,1,0.691,0
57.84,CARD,17,1,0.144,1.0,1,0.42,18,0,0.245,0
9.14,CARD,21,0,0.401,0.32,1,0.224,36,0,0.681,0
47.08,CARD,7,0,0.641,1.34,2,0.415,41,0,0.285,0
188.19,CARD,7,0,0.474,0.25,2,0.246,47,1,0.517,0
124.49,PIX,4,1,0.397,3.18,1,0.378,35,1,0.421,1
40.69,CARD,4,0,0.305,2.38,1,0.251,35,0,0.249,0
